Category,ID,Latitude,Longitude,Date,HLS_Tile,ultraBlue,Blue,Green,Red,HLSL30_020_B05,HLSL30_020_Fmask,HLSL30_020_Fmask_bitmask,HLSL30_020_Fmask_Aerosol_level,HLSL30_020_Fmask_Aerosol_level_Description,HLSL30_020_Fmask_Water,HLSL30_020_Fmask_Water_Description,HLSL30_020_Fmask_Snow/ice,HLSL30_020_Fmask_Snow/ice_Description,HLSL30_020_Fmask_Cloud_shadow,HLSL30_020_Fmask_Cloud_shadow_Description,HLSL30_020_Fmask_Adjacent_to_cloud/shadow,HLSL30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSL30_020_Fmask_Cloud,HLSL30_020_Fmask_Cloud_Description,"HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description",month,Year,dwChroma,dwLehmann,s,sp,brightness
Victoria,16,-2.124444,31.948469,2020-06-16,36MUC,4e-4,0.0068,0.017,0.0046,0.0031,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,538.7713771189495,566.0878116025759,0.1747254216116706,-0.001134243382692021,0.01089954127475097
Victoria,16,-2.124444,31.948469,2022-06-14,36MUC,0.002,0.0048,0.0108,0.0026,0,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,532.6247583223226,562.5373928218484,0.13763864146850438,-8.932679582746646e-4,0.006986653944008773
Victoria,16,-2.124444,31.948469,2022-06-30,36MUC,0.0011,0.0057,0.0117,0.0022,-5e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,524.1165133258171,560.4911371938874,0.15432911621919992,-0.0010014529346416227,0.007620586154183504
Victoria,17,-2.544508,31.964757,2013-06-13,36MUC,0.0012,0.0091,0.0272,0.0136,0.0064,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,554.8660615881189,572.5387913474663,0.17435135040553618,-0.001132800827513802,0.018326756396045647
Victoria,17,-2.544508,31.964757,2017-06-08,36MUC,0.0302,0.0309,0.0368,0.0243,0.0144,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,516.0423411739258,545.3014466818771,0.0404767523966685,NA,0.031088797553674108
Victoria,17,-2.544508,31.964757,2017-06-24,36MUC,0.0061,0.0135,0.0302,0.0192,0.0165,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,557.6378692125744,573.473337094041,0.13392697973827158,-8.703258575287593e-4,0.022082647788101255
Victoria,17,-2.544508,31.964757,2018-06-11,36MUC,0.0027,0.0072,0.0206,0.0085,6e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,550.2845244621661,570.3133462216164,0.15423801260534162,-0.001001709225157784,0.013520971365499844
Victoria,17,-2.544508,31.964757,2019-06-14,36MUC,0.0379,0.038,0.0404,0.0304,0.0245,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,504.5533139646401,522.951182809351,0.03473376597865999,NA,0.036516297731287055
Victoria,17,-2.544508,31.964757,2019-06-30,36MUC,0.0466,0.0455,0.045,0.0334,0.0212,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,495.0369917529425,499.90570360585974,0.043243244837972386,NA,0.041676572155908725
Victoria,17,-2.544508,31.964757,2022-06-14,36MUC,3e-4,0.0082,0.0481,0.0176,0.0076,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,554.1780834014828,572.6174344976836,0.2032968099844054,-0.001320886298545726,0.02994778789827389
Victoria,18,-2.378042,32.037312,2013-06-29,36MUC,0.0012,0.006,0.0182,0.0074,0.0072,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,550.8028923062027,570.6715448261139,0.17020108425972866,-0.0011054587054937406,0.01186029791643813
Victoria,18,-2.378042,32.037312,2015-06-03,36MUC,0.0108,0.0121,0.0149,0.0045,0,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,502.06818492427783,508.12389023891114,0.0662922441002624,NA,0.011382296194822322
Victoria,18,-2.378042,32.037312,2017-06-08,36MUC,0.0223,0.0267,0.0401,0.0221,0.0139,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,536.179076858868,562.5446565168875,0.0683129210729883,-4.4334773400644907e-4,0.03060125269767018
Victoria,18,-2.378042,32.037312,2017-06-24,36MUC,8e-4,0.0078,0.0263,0.0157,0.0149,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,559.4469247212852,574.8715003648779,0.18186548697054664,-0.0011822602336725514,0.018248470255521877
Victoria,18,-2.378042,32.037312,2018-06-11,36MUC,0.0186,0.0194,0.0226,0.0135,0.0072,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,507.398946113932,527.2582438957942,0.04470782603991567,NA,0.01888006002815316
Victoria,18,-2.378042,32.037312,2019-06-14,36MUC,0.0089,0.0133,0.0234,0.0116,0.01,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,541.937965565822,566.11306615395,0.09562634392622672,-6.207665439590038e-4,0.0169214853563943
Victoria,18,-2.378042,32.037312,2019-06-30,36MUC,0.0189,0.0258,0.0352,0.0251,0.0234,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,547.6280850757163,568.0398894267706,0.06897354697200145,-4.478062651700834e-4,0.029067106265788942
Victoria,18,-2.378042,32.037312,2020-06-16,36MUC,0.0247,0.0281,0.0351,0.0241,0.0245,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,531.1757472966203,560.432256698893,0.048875009001260405,-3.17152563620525e-4,0.02945295684081085
Victoria,18,-2.378042,32.037312,2022-06-06,36MUC,0.0012,0.006,0.0182,0.0074,0.0072,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,550.8028923062027,570.6715448261139,0.17020108425972866,-0.0011054587054937406,0.01186029791643813
Victoria,18,-2.378042,32.037312,2022-06-14,36MUC,0.0054,0.0104,0.0293,0.0091,0.0023,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,544.4314711248282,567.3030972716776,0.14320224341698218,-9.296764943773958e-4,0.01870347561283731
Victoria,18,-2.378042,32.037312,2022-06-22,36MUC,0.017,0.022,0.0325,0.0188,0.0154,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,537.9669560455726,564.0949060060537,0.07200866725014657,-4.6739441624157175e-4,0.0251242910347735
Victoria,18,-2.378042,32.037312,2022-06-30,36MUC,0.0072,0.0115,0.0268,0.0099,0.0024,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,543.406641465266,566.6620410722807,0.12155476571595424,-7.891078637119328e-4,0.017781076082922165
Victoria,19,-0.94145,32.964659,2013-06-13,36MVD,4e-4,0.0094,0.0278,0.0169,0.0135,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,559.0495739522736,574.4283612909119,0.18077991802474191,-0.001175067935119169,0.019551726266496264
Victoria,19,-0.94145,32.964659,2015-06-03,36MVD,0.0091,0.0099,0.0089,0.0011,-0.001,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,491.80082378400397,493.40885272476385,0.08898741027983753,NA,0.007712111686604822
Victoria,19,-0.94145,32.964659,2016-06-05,36MVD,0.0049,0.014,0.0297,0.0202,0.0196,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,559.037005646388,573.9190244459177,0.13912942586832694,-9.042282878035669e-4,0.022257058805391756
Victoria,19,-0.94145,32.964659,2017-06-24,36MVD,0.003,0.0114,0.0262,0.0178,0.0177,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,559.8367764852543,574.4149103986247,0.15150144495669424,-9.84754860403489e-4,0.019435705972942342
Victoria,19,-0.94145,32.964659,2018-06-11,36MVD,0.0012,0.0057,0.0105,0.0015,-4e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,515.6371297313909,556.365819554784,0.14823915587245118,-9.617976114261908e-4,0.0069519781357538805
Victoria,19,-0.94145,32.964659,2021-06-03,36MVD,0.0038,0.0114,0.0303,0.0181,0.0175,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,557.8003256014719,573.8174840966108,0.153890228363505,-0.001000137238477335,0.021413858441050117
Victoria,19,-0.94145,32.964659,2022-06-14,36MVD,0.0014,0.0076,0.0201,0.0119,0.0119,228,0b11100100,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used",6,2022,557.5343719996036,573.615333409698,0.16482898343540592,-0.0010711779538095487,0.014181913364093954
Victoria,19,-0.94145,32.964659,2013-06-13,36MVE,4e-4,0.0094,0.0279,0.017,0.0135,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,559.1240698425007,574.4698265371278,0.18093226344182914,-0.0011760701365433996,0.019627956252923195
Victoria,19,-0.94145,32.964659,2015-06-03,36MVE,0.01,0.0106,0.0093,0.0014,-8e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,491.1979176070226,492.61316275659317,0.08907103228691612,NA,0.008181483158124
Victoria,19,-0.94145,32.964659,2016-06-05,36MVE,0.0016,0.011,0.0277,0.0178,0.0179,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,559.1520769246713,574.2329093384349,0.16574877143843578,-0.001077313979304397,0.020042704408337712
Victoria,19,-0.94145,32.964659,2017-06-24,36MVE,0.0045,0.0125,0.0268,0.0183,0.0181,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,559.2769797921598,574.0624894473323,0.1390677611190703,-9.038586299326091e-4,0.020078014510072125
Victoria,19,-0.94145,32.964659,2018-06-11,36MVE,0.002,0.0064,0.0108,0.0017,-4e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,512.2917200053603,553.2051789706542,0.13221320449762455,NA,0.007314141553638859
Victoria,19,-0.94145,32.964659,2021-06-03,36MVE,0.0053,0.0127,0.0312,0.0187,0.0179,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,557.0974400616635,573.383638859825,0.1426256499589728,-9.268350671067803e-4,0.022244250193402038
Victoria,19,-0.94145,32.964659,2022-06-14,36MVE,0.0017,0.0081,0.0201,0.0115,0.0111,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,556.0000608966509,572.8356391389199,0.15925744620349913,-0.0010347918808547773,0.01416415664038397
Victoria,20,-2.504634,31.941664,2013-06-29,36MUC,0.0344,0.0345,0.04,0.0281,0.0225,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,516.5111490041115,544.6760554164723,0.03675597341940281,NA,0.034543981627291706
Victoria,20,-2.504634,31.941664,2014-06-16,36MUC,0.0196,0.0208,0.053900000000000003,0.0296,0.0206,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2014,555.4718535342112,572.7857425865928,0.10940928546864905,-7.108913679679509e-4,0.037478927412614146
Victoria,20,-2.504634,31.941664,2015-06-03,36MUC,0.0086,0.0103,0.0144,0.0057,0.0012,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,512.60911107745,543.6939457166196,0.06713593618532171,NA,0.01073840459907026
Victoria,20,-2.504634,31.941664,2017-06-08,36MUC,0.0246,0.0265,0.0321,0.0211,0.0128,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,518.9929366633846,552.057602497565,0.04411560968295194,NA,0.026943583033194874
Victoria,20,-2.504634,31.941664,2017-06-24,36MUC,0.0115,0.0175,0.0342,0.0213,0.0167,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,554.8283557585668,571.9083133507233,0.10662394547754578,-6.926816791269928e-4,0.02536125654089981
Victoria,20,-2.504634,31.941664,2018-06-11,36MUC,0.0039,0.0081,0.0163,0.0064,5e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,539.7556536813045,565.7695263343243,0.12253072198717331,-7.954039755790797e-4,0.01113941949415079
Victoria,20,-2.504634,31.941664,2019-06-14,36MUC,0.0382,0.0381,0.04,0.0282,0.02,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,500.46374851601377,508.6162040963729,0.03988305869816734,NA,0.03580898397516095
Victoria,20,-2.504634,31.941664,2019-06-30,36MUC,0.0474,0.0472,0.0449,0.0336,0.0218,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,491.7782838121,497.8343434782954,0.045780238444060886,NA,0.042319459668888344
Victoria,20,-2.504634,31.941664,2020-06-16,36MUC,0.0045,0.0086,0.0216,0.007,0.0024,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,542.5242806743593,566.4625764974527,0.13511824237625272,-8.771486927710047e-4,0.014018083558984326
Victoria,20,-2.504634,31.941664,2022-06-06,36MUC,0.0344,0.0345,0.04,0.0281,0.0225,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,516.5111490041115,544.6760554164723,0.03675597341940281,NA,0.034543981627291706
Victoria,20,-2.504634,31.941664,2022-06-14,36MUC,0.0116,0.0162,0.0379,0.0167,0.0052,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,548.0831969966204,568.7661395727109,0.11509113342982875,-7.4728124944603e-4,0.025675799241049277
Victoria,22,-1.728992,33.215646,2016-06-30,36MWD,0.0048,0.0078,0.0142,0.0058,0.0011,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2016,535.8450151063145,563.7378210640027,0.10329580264548117,-6.704545752688664e-4,0.009935122881306838
Victoria,22,-1.728992,33.215646,2017-06-17,36MWD,0.0089,0.012,0.0191,0.0111,0.008,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,544.1702147233824,566.7543081968887,0.08109191681912649,-5.264344816916118e-4,0.014514590360507366
Victoria,22,-1.728992,33.215646,2018-06-04,36MWD,0.0055,0.0098,0.0156,0.0021,-0.0011,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,509.04567338283283,541.7135321226012,0.10617517784958024,NA,0.010705294640192455
Victoria,22,-1.728992,33.215646,2020-06-09,36MWD,0.0078,0.0116,0.0196,0.0054,-0.0014,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,518.6189882725979,553.443449691583,0.09533656141246896,NA,0.013513943416585206
Victoria,22,-1.728992,33.215646,2020-06-25,36MWD,0.0052,0.0105,0.0184,0.005,1e-4,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,520.838198961119,557.6547496598376,0.11338474657747923,-7.356817025276381e-4,0.012567285572734737
Victoria,23,-1.758206,32.860358,2018-06-11,36MVD,3e-4,0.0057,0.0146,0.007,0.0054,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,551.9810948618997,571.1893970744289,0.17381491147423453,-0.0011290428373703278,0.009910432213918153
Victoria,25,-0.315825,32.656751,2013-06-13,36MVE,0.0023,0.0116,0.0242,0.0162,0.0135,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,558.3275584788269,573.4852220233805,0.1510417118920015,-9.815488132849219e-4,0.018098250375842045
Victoria,25,-0.315825,32.656751,2015-06-03,36MVE,0.0113,0.0123,0.0117,0.0031,-4e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,492.9730825494098,495.175386791199,0.07590151720438762,NA,0.0099630985809302
Victoria,25,-0.315825,32.656751,2017-06-24,36MVE,0.0022,0.0105,0.0243,0.0157,0.0151,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,558.4880560481212,573.7989347353562,0.15594776923975098,-0.001013504764274873,0.01776916805405738
Victoria,25,-0.315825,32.656751,2019-06-14,36MVE,0.0072,0.0151,0.0256,0.0154,0.0154,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2019,549.2390147089659,569.5800553771968,0.11022363710892658,-7.157622935868428e-4,0.01932640680519791
Victoria,26,-0.609066,33.895839,2020-06-09,36MWE,0.0118,0.0167,0.0222,0.0069,2e-4,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2020,505.9778243398127,534.8089967539524,0.07740520709753534,NA,0.016526140908673548
Victoria,26,-0.609066,33.895839,2021-06-12,36MWE,7e-4,0.0079,0.0176,0.0057,0.0028,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,538.6054408092352,566.3147744752808,0.1657164501103911,-0.001075774177397837,0.011614071924465882
Victoria,26,-0.609066,33.895839,2021-06-28,36MWE,0.0463,0.0454,0.043,0.0317,0.0248,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,491.53898706171617,496.4245855016865,0.04739515683832969,NA,0.04047653641308752
Victoria,26,-0.609066,33.895839,2022-06-07,36MWE,0.0018,0.0093,0.0218,0.0098,0.0095,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,548.6602373442233,569.7584753692641,0.15734412931802733,-0.0010217792470696035,0.014807318010587421
Victoria,27,-0.956196,32.615043,2013-06-29,36MVD,0.0071,0.0121,0.0223,0.0171,0.0157,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,561.4256089714215,574.7903045989522,0.11023197708569842,-7.165736837018454e-4,0.017664559622777656
Victoria,27,-0.956196,32.615043,2017-06-24,36MVD,7e-4,0.0083,0.0238,0.0162,0.0167,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,561.435735664101,575.523086249646,0.1769631254631912,-0.0011506301091468503,0.017299036582037356
Victoria,27,-0.956196,32.615043,2018-06-11,36MVD,0.0028,0.008,0.0136,0.0078,0.0051,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,547.0434127087321,569.0909186589473,0.12240577466110868,-7.948105017551464e-4,0.01016202079640987
Victoria,27,-0.956196,32.615043,2022-06-06,36MVD,0.0071,0.0121,0.0223,0.0171,0.0157,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,561.4256089714215,574.7903045989522,0.11023197708569842,-7.165736837018454e-4,0.017664559622777656
Victoria,27,-0.956196,32.615043,2013-06-29,36MVE,0.0071,0.0121,0.0224,0.0171,0.0158,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,561.3146559849022,574.7557376650676,0.11053602906712456,-7.185434875574172e-4,0.017706684236939073
Victoria,27,-0.956196,32.615043,2017-06-24,36MVE,7e-4,0.0083,0.0238,0.0162,0.0167,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2017,561.435735664101,575.523086249646,0.1769631254631912,-0.0011506301091468503,0.017299036582037356
Victoria,27,-0.956196,32.615043,2018-06-11,36MVE,0.0028,0.008,0.0137,0.0078,0.0052,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2018,547.0280839682273,569.0807645031389,0.12291780941894968,-7.981341135003629e-4,0.010206697147788145
Victoria,27,-0.956196,32.615043,2022-06-06,36MVE,0.0071,0.0121,0.0224,0.0171,0.0158,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,561.3146559849022,574.7557376650676,0.11053602906712456,-7.185434875574172e-4,0.017706684236939073
Victoria,28,0.073872,32.72467,2013-06-13,36NVF,0.0392,0.0436,0.049,0.0396,0.0323,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,532.8353520311185,561.362478467036,0.03796085191295397,-2.463427937321651e-4,0.044234677196365604
Victoria,28,0.073872,32.72467,2013-06-29,36NVF,0.0178,0.023,0.0315,0.02,0.0125,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2013,537.2306629030254,564.0694709588397,0.0653876697128399,-4.244179321579637e-4,0.02530645503950853
Victoria,28,0.073872,32.72467,2015-06-03,36NVF,0.0045,0.0083,0.0182,0.0056,-2e-4,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,536.7229703247122,563.9220273122921,0.12427667973147694,-8.066450795826997e-4,0.011992914574864611
Victoria,28,0.073872,32.72467,2015-06-19,36NVF,0.0024,0.0085,0.0203,0.0068,0.0022,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2015,541.8014969295433,566.8482730765145,0.1514809203914221,-9.833930212416859e-4,0.01329887213262839
Victoria,28,0.073872,32.72467,2021-06-03,36NVF,0.0158,0.021,0.0313,0.0198,0.0156,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2021,545.1137573805645,567.0771171363702,0.07461239951791006,-4.8438042952321807e-4,0.02458136150284059
Victoria,28,0.073872,32.72467,2022-06-06,36NVF,0.0178,0.023,0.0315,0.02,0.0125,160,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,537.2306629030254,564.0694709588397,0.0653876697128399,-4.244179321579637e-4,0.02530645503950853
Victoria,28,0.073872,32.72467,2022-06-14,36NVF,0.0374,0.0372,0.0397,0.0269,0.0207,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,501.3635295365802,508.71220494672866,0.041077682414067264,NA,0.035040643068680495
Victoria,28,0.073872,32.72467,2022-06-30,36NVF,0.0355,0.0355,0.0367,0.0261,0.0202,96,0b01100000,0b01,Low aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2022,498.94549617351623,506.4969200942163,0.04059479395919843,NA,0.0331076526903776
Victoria,29,-1.855449,31.986562,2014-06-16,36MUC,0.0021,0.0063,0.0164,0.0036,-0.0011,224,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used",6,2014,536.4978278907884,564.1695847818199,0.15392172511388444,-9.990822848500315e-4,0.010353904255561442
